
2026-09-01T19:58:00.721837,Mas120,Tombs of Amascut,-1,0
2026-09-01T19:58:00.721837,Mas120,Tombs of Amascut: Expert Mode,-1,0
2026-09-01T19:58:00.721837,Mas120,TzKal-Zuk,-1,0
2026-09-01T19:58:00.721837,Mas120,TzTok-Jad,-1,0
2026-09-01T19:58:00.721837,Mas120,Vardorvis,-1,0
2026-09-01T19:58:00.721837,Mas120,Venenatis,-1,0
2026-09-01T19:58:00.721837,Mas120,Vet'ion,-1,0
2026-09-01T19:58:00.721837,Mas120,Vorkath,-1,0
2026-09-01T19:58:00.721837,Mas120,Wintertodt,-1,0
2026-09-01T19:58:00.721837,Mas120,Yama,-1,0
2026-09-01T19:58:00.721837,Mas120,Zalcano,-1,0
2026-09-01T19:58:00.721837,Mas120,Zulrah,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Grid Points,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,League Points,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Deadman Points,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Bounty Hunter - Hunter,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Bounty Hunter - Rogue,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Bounty Hunter (Legacy) - Hunter,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Bounty Hunter (Legacy) - Rogue,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (all),1604834,8
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (beginner),-1,1
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (easy),-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (medium),1774768,1
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (hard),998871,6
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (elite),-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Clue Scrolls (master),-1,0
2026-09-01T19:58:02.536064,MrBSvenB,LMS - Rank,-1,496
2026-09-01T19:58:02.536064,MrBSvenB,PvP Arena - Rank,-1,2500
2026-09-01T19:58:02.536064,MrBSvenB,Soul Wars Zeal,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Rifts closed,1157548,6
2026-09-01T19:58:02.536064,MrBSvenB,Colosseum Glory,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Collections Logged,-1,51
2026-09-01T19:58:02.536064,MrBSvenB,Abyssal Sire,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Alchemical Hydra,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Amoxliatl,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Araxxor,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Artio,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Barrows Chests,1204073,9
2026-09-01T19:58:02.536064,MrBSvenB,Brutus,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Bryophyta,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Callisto,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Calvar'ion,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Cerberus,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Chambers of Xeric,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Chambers of Xeric: Challenge Mode,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Chaos Elemental,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Chaos Fanatic,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Commander Zilyana,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Corporeal Beast,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Crazy Archaeologist,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Dagannoth Prime,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Dagannoth Rex,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Dagannoth Supreme,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Deranged Archaeologist,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Doom of Mokhaiotl,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Duke Sucellus,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,General Graardor,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Giant Mole,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Grotesque Guardians,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Hespori,319630,45
2026-09-01T19:58:02.536064,MrBSvenB,Kalphite Queen,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,King Black Dragon,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Kraken,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Kree'Arra,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,K'ril Tsutsaroth,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Lunar Chests,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Mad Angel,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Maggot King,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Mimic,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Nex,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Nightmare,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Phosani's Nightmare,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Obor,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Phantom Muspah,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Sarachnis,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Scorpia,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Scurrius,478114,15
2026-09-01T19:58:02.536064,MrBSvenB,Shellbane Gryphon,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Skotizo,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Sol Heredit,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Spindel,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Tempoross,556541,55
2026-09-01T19:58:02.536064,MrBSvenB,The Gauntlet,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,The Corrupted Gauntlet,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,The Hueycoatl,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,The Leviathan,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,The Royal Titans,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,The Whisperer,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Theatre of Blood,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Theatre of Blood: Hard Mode,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Thermonuclear Smoke Devil,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Tombs of Amascut,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Tombs of Amascut: Expert Mode,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,TzKal-Zuk,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,TzTok-Jad,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Vardorvis,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Venenatis,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Vet'ion,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Vorkath,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Wintertodt,-1,2
2026-09-01T19:58:02.536064,MrBSvenB,Yama,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Zalcano,-1,0
2026-09-01T19:58:02.536064,MrBSvenB,Zulrah,-1,0
2026-09-01T19:58:04.139906,Phome1,Grid Points,-1,0
2026-09-01T19:58:04.139906,Phome1,League Points,-1,0
2026-09-01T19:58:04.139906,Phome1,Deadman Points,-1,0
2026-09-01T19:58:04.139906,Phome1,Bounty Hunter - Hunter,-1,0
2026-09-01T19:58:04.139906,Phome1,Bounty Hunter - Rogue,-1,0
2026-09-01T19:58:04.139906,Phome1,Bounty Hunter (Legacy) - Hunter,-1,0
2026-09-01T19:58:04.139906,Phome1,Bounty Hunter (Legacy) - Rogue,-1,0
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (all),999395,32
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (beginner),-1,1
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (easy),-1,1
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (medium),797991,11
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (hard),730903,19
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (elite),-1,0
2026-09-01T19:58:04.139906,Phome1,Clue Scrolls (master),-1,0
2026-09-01T19:58:04.139906,Phome1,LMS - Rank,-1,0
2026-09-01T19:58:04.139906,Phome1,PvP Arena - Rank,-1,2500
2026-09-01T19:58:04.139906,Phome1,Soul Wars Zeal,-1,0
2026-09-01T19:58:04.139906,Phome1,Rifts closed,645868,52
2026-09-01T19:58:04.139906,Phome1,Colosseum Glory,-1,0
2026-09-01T19:58:04.139906,Phome1,Collections Logged,-1,129
2026-09-01T19:58:04.139906,Phome1,Abyssal Sire,-1,0
2026-09-01T19:58:04.139906,Phome1,Alchemical Hydra,-1,0
2026-09-01T19:58:04.139906,Phome1,Amoxliatl,-1,0
2026-09-01T19:58:04.139906,Phome1,Araxxor,-1,0
2026-09-01T19:58:04.139906,Phome1,Artio,-1,0
2026-09-01T19:58:04.139906,Phome1,Barrows Chests,833137,44
2026-09-01T19:58:04.139906,Phome1,Brutus,532127,14
2026-09-01T19:58:04.139906,Phome1,Bryophyta,-1,0
